RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
1	-2592371	6086920	53.166667	-2.583333	53:10:00N	2:35:00W	30UWD2785590892	NN30-08	A	ADM1H		UK	00				V				CHESTER	Chester	Chester	CHESTER	Chester	Chester		2011-02-02	1,2,3,4,5,6,7				1993-09-01		
1	-2592371	6086921	53.166667	-2.583333	53:10:00N	2:35:00W	30UWD2785590892	NN30-08	A	ADM1H		UK	00				N		Cheshire		COUNTYOFCHESHIRE	County of Cheshire	County of Cheshire	CHESHIRE COUNTYOF	Cheshire, County of	Cheshire, County of		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2595015	-3569724	51.916667	-4.166667	51:55:00N	4:10:00W	30UVC1976052413	NM30-01	A	ADM1H		UK	00				N				DYFED	Dyfed	Dyfed	DYFED	Dyfed	Dyfed		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2597391	-3572666	57.266667	-3.166667	57:16:00N	3:10:00W	30VVJ8994847083	NO30-08	A	ADM1H		UK	00				N		Grampian		GRAMPIANREGION	Grampian Region	Grampian Region	GRAMPIANREGION	Grampian Region	Grampian Region		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2597511	-3572811	51.513878	-.161945	51:30:50N	0:09:43W	30UXC9691910792	NM30-03	A	ADM1H		UK	00				N				GREATERLONDON	Greater London	Greater London	GREATERLONDON	Greater London	Greater London		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2597513	-3572813	53.45	-2.233333	53:27:00N	2:14:00W	30UWE5091422605	NN30-08	A	ADM1H		UK	00				N				GREATERMANCHESTER	Greater Manchester	Greater Manchester	GREATERMANCHESTER	Greater Manchester	Greater Manchester		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2597892	-3579910	51.666667	-3	51:40:00N	3:00:00W	30UWC0000023965	NM30-02	A	ADM1H		UK	00				V				MONMOUTH	Monmouth	Monmouth	MONMOUTH	Monmouth	Monmouth		2011-02-02	1,2,3,4,5,6,7				1993-09-01		
1	-2597892	-3573284	51.666667	-3	51:40:00N	3:00:00W	30UWC0000023965	NM30-02	A	ADM1H		UK	00				N				GWENT	Gwent	Gwent	GWENT	Gwent	Gwent		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2597892	-3579912	51.666667	-3	51:40:00N	3:00:00W	30UWC0000023965	NM30-02	A	ADM1H		UK	00				V				MONMOUTHSHIRE	Monmouthshire	Monmouthshire	MONMOUTHSHIRE	Monmouthshire	Monmouthshire		2011-02-02	1,2,3,4,5,6,7				1993-09-01		
1	-2598550	-3574061	52.15	-2.5	52:09:00N	2:30:00W	30UWC3421077840	NN30-11	A	ADM1H		UK	00				N				HEREFORDANDWORCESTER	Hereford and Worcester	Hereford and Worcester	HEREFORDANDWORCESTER	Hereford and Worcester	Hereford and Worcester		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2599188	-3574812	53.75	-.416667	53:45:00N	0:25:00W	30UXE7033258805	NN30-09	A	ADM1H		UK	00				N				HUMBERSIDE	Humberside	Humberside	HUMBERSIDE	Humberside	Humberside		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2602059	-3578367	55.7	-3	55:42:00N	3:00:00W	30UWG0000072691	NN30-02	A	ADM1H		UK	00				N		Lothian		LOTHIANREGION	Lothian Region	Lothian Region	LOTHIANREGION	Lothian Region	Lothian Region		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2602923	-3579422	53.4	-3.083333	53:24:00N	3:05:00W	30UVE9445916772	NN30-08	A	ADM1H		UK	00				N				MERSEYSIDE	Merseyside	Merseyside	MERSEYSIDE	Merseyside	Merseyside		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2603068	-3579597	51.5	-3.45	51:30:00N	3:27:00W	30UVC6876405525	NM30-02	A	ADM1H		UK	00				N				MIDGLAMORGAN	Mid Glamorgan	Mid Glamorgan	MIDGLAMORGAN	Mid Glamorgan	Mid Glamorgan		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2608235	-3585966	51.333333	-3.383333	51:20:00N	3:23:00W	30UVB7329586964	NM30-02	A	ADM1H		UK	00				N				SOUTHGLAMORGAN	South Glamorgan	South Glamorgan	SOUTHGLAMORGAN	South Glamorgan	South Glamorgan		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2608379	-3586123	53.45	-1.25	53:27:00N	1:15:00W	30UXE1621323757	NN30-09	A	ADM1H		UK	00				N				SOUTHYORKSHIRE	South Yorkshire	South Yorkshire	SOUTHYORKSHIRE	South Yorkshire	South Yorkshire		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	-2608415	-3586162	53.733333	-1.616667	53:44:00N	1:37:00W	30UWE9125354741	NN30-09	A	ADM1H		UK	00				N				SPENBOROUGH	Spenborough	Spenborough	SPENBOROUGH	Spenborough	Spenborough		2011-02-02	1,2,3,4,5	1			2011-02-02		
1	-2608949	-3586822	56	-5.166667	56:00:00N	5:10:00W	30VUH6488208198	NO30-10	A	ADM1H		UK	00				N		Strathclyde		STRATHCLYDEREGION	Strathclyde Region	Strathclyde Region	STRATHCLYDEREGION	Strathclyde Region	Strathclyde Region		2011-02-02	1,2,3,4,5,6,7	1			2011-02-02		
1	6077690	14122426	51.583333	-4	51:35:00N	4:00:00W	30UVC3071515171	NM30-02	A	ADM1		UK	Z1				N	cym			ABERTAWE	Abertawe	Abertawe	ABERTAWE	Abertawe	Abertawe		2004-09-22	1,2,3,4,5,6,7	3			2013-02-25		
1	6077690	14122425	51.583333	-4	51:35:00N	4:00:00W	30UVC3071515171	NM30-02	A	ADM1		UK	Z1				N	eng			SWANSEA	Swansea	Swansea	SWANSEA	Swansea	Swansea		2004-09-22	1,2,3,4,5,6,7	1			2013-02-25		
1	6077690	6086960	51.583333	-4	51:35:00N	4:00:00W	30UVC3071515171	NM30-02	A	ADM1		UK	Z1				N	cym	Abertawe	Dinas a Sir	DINASASIRABERTAWE	Dinas a Sir Abertawe	Dinas a Sir Abertawe	ABERTAWE DINASASIR	Abertawe, Dinas a Sir	Abertawe, Dinas a Sir		2004-09-22	1,2,3,4,5,6,7	4			2004-09-22		
1	6077690	6086815	51.583333	-4	51:35:00N	4:00:00W	30UVC3071515171	NM30-02	A	ADM1		UK	Z1				N	eng	Swansea		CITYANDCOUNTYOFSWANSEA	City and County of Swansea	City and County of Swansea	SWANSEA CITYANDCOUNTYOF	Swansea, City and County of	Swansea, City and County of		2004-09-22	1,2,3,4,5,6,7	2			2004-09-22		
1	-2600962	-3576987	52.664913	-1.034894	52:39:54N	1:02:06W	30UXD3289136808	NN30-12	A	ADM1		UK	H5				V				LEICESTER	Leicester	Leicester	LEICESTER	Leicester	Leicester		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2600962	6086878	52.664913	-1.034894	52:39:54N	1:02:06W	30UXD3289136808	NN30-12	A	ADM1		UK	H5				V				LEICESTER	Leicester	Leicester	LEICESTER	Leicester	Leicester		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2600962	6086879	52.664913	-1.034894	52:39:54N	1:02:06W	30UXD3289136808	NN30-12	A	ADM1		UK	H5				N		Leicestershire		COUNTYOFLEICESTERSHIRE	County of Leicestershire	County of Leicestershire	LEICESTERSHIRE COUNTYOF	Leicestershire, County of	Leicestershire, County of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2600962	-3576989	52.664913	-1.034894	52:39:54N	1:02:06W	30UXD3289136808	NN30-12	A	ADM1		UK	H5				N				LEICESTERSHIRE	Leicestershire	Leicestershire	LEICESTERSHIRE	Leicestershire	Leicestershire		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077608	14122545	51.45	-.016667	51:27:00N	0:01:00W	30UYC0728704091	NM30-03	A	ADM1		UK	H6				N				LEWISHAM	Lewisham	Lewisham	LEWISHAM	Lewisham	Lewisham		2010-02-12	1,2,3,4,5,6,7	1			2013-02-25		
1	6077608	6086733	51.45	-.016667	51:27:00N	0:01:00W	30UYC0728704091	NM30-03	A	ADM1		UK	H6				N		Lewisham		LONDONBOROUGHOFLEWISHAM	London Borough of Lewisham	London Borough of Lewisham	LEWISHAM LONDONBOROUGHOF	Lewisham, London Borough of	Lewisham, London Borough of		2010-02-12	1,2,3,4,5,6,7	2			1993-09-01		
1	-2601145	6086875	53.166667	-.25	53:10:00N	0:15:00W	30UXD8382294343	NN30-09	A	ADM1		UK	H7				V				LINCOLN	Lincoln	Lincoln	LINCOLN	Lincoln	Lincoln		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2601145	6086876	53.166667	-.25	53:10:00N	0:15:00W	30UXD8382294343	NN30-09	A	ADM1		UK	H7				N		Lincolnshire		COUNTYOFLINCOLNSHIRE	County of Lincolnshire	County of Lincolnshire	LINCOLNSHIRE COUNTYOF	Lincolnshire, County of	Lincolnshire, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2601145	-3577236	53.166667	-.25	53:10:00N	0:15:00W	30UXD8382294343	NN30-09	A	ADM1		UK	H7				N				LINCOLNSHIRE	Lincolnshire	Lincolnshire	LINCOLNSHIRE	Lincolnshire	Lincolnshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077609	14122546	53.386644	-2.91552	53:23:12N	2:54:56W	30UWE0561915286	NN30-08	A	ADM1		UK	H8				N				LIVERPOOL	Liverpool	Liverpool	LIVERPOOL	Liverpool	Liverpool		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077609	6086734	53.386644	-2.91552	53:23:12N	2:54:56W	30UWE0561915286	NN30-08	A	ADM1		UK	H8				N		Liverpool		CITYANDBOROUGHOFLIVERPOOL	City and Borough of Liverpool	City and Borough of Liverpool	LIVERPOOL CITYANDBOROUGHOF	Liverpool, City and Borough of	Liverpool, City and Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077610	14122547	51.893137	-.424246	51:53:35N	0:25:27W	30UXC7723352288	NM30-03	A	ADM1		UK	I1				N				LUTON	Luton	Luton	LUTON	Luton	Luton		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077610	6086735	51.893137	-.424246	51:53:35N	0:25:27W	30UXC7723352288	NM30-03	A	ADM1		UK	I1				N		Luton		BOROUGHOFLUTON	Borough of Luton	Borough of Luton	LUTON BOROUGHOF	Luton, Borough of	Luton, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077611	14122558	53.453093	-2.223126	53:27:11N	2:13:23W	30UWE5158822956	NN30-08	A	ADM1		UK	I2				N				MANCHESTER	Manchester	Manchester	MANCHESTER	Manchester	Manchester		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077611	6086736	53.453093	-2.223126	53:27:11N	2:13:23W	30UWE5158822956	NN30-08	A	ADM1		UK	I2				N		Manchester		CITYANDBOROUGHOFMANCHESTER	City and Borough of Manchester	City and Borough of Manchester	MANCHESTER CITYANDBOROUGHOF	Manchester, City and Borough of	Manchester, City and Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	6077612	14122559	51.416667	.5	51:25:00N	0:30:00E	31UCS2616499127	NM31-01	A	ADM1		UK	I3				N				MEDWAY	Medway	Medway	MEDWAY	Medway	Medway		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077612	6086737	51.416667	.5	51:25:00N	0:30:00E	31UCS2616499127	NM31-01	A	ADM1		UK	I3				N		Medway		BOROUGHOFMEDWAY	Borough of Medway	Borough of Medway	MEDWAY BOROUGHOF	Medway, Borough of	Medway, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077613	14122560	51.410465	-.193637	51:24:38N	0:11:37W	30UXB9516299209	NM30-03	A	ADM1		UK	I4				N				MERTON	Merton	Merton	MERTON	Merton	Merton		2010-01-29	1,2,3,4,5,6,7	1			2013-02-25		
1	6077613	6086738	51.410465	-.193637	51:24:38N	0:11:37W	30UXB9516299209	NM30-03	A	ADM1		UK	I4				N		Merton		LONDONBOROUGHOFMERTON	London Borough of Merton	London Borough of Merton	MERTON LONDONBOROUGHOF	Merton, London Borough of	Merton, London Borough of		2010-01-29	1,2,3,4,5,6,7	2			1993-09-01		
1	6077614	6086739	54.533333	-1.2	54:32:00N	1:12:00W	30UXF1647044353	NN30-06	A	ADM1		UK	I5				N		Middlesbrough		BOROUGHOFMIDDLESBROUGH	Borough of Middlesbrough	Borough of Middlesbrough	MIDDLESBROUGH BOROUGHOF	Middlesbrough, Borough of	Middlesbrough, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077614	14122561	54.533333	-1.2	54:32:00N	1:12:00W	30UXF1647044353	NN30-06	A	ADM1		UK	I5				N				MIDDLESBROUGH	Middlesbrough	Middlesbrough	MIDDLESBROUGH	Middlesbrough	Middlesbrough		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077615	14122562	52.083333	-.75	52:05:00N	0:45:00W	30UXC5416772695	NN30-12	A	ADM1		UK	I6				N				MILTONKEYNES	Milton Keynes	Milton Keynes	MILTONKEYNES	Milton Keynes	Milton Keynes		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077615	6086740	52.083333	-.75	52:05:00N	0:45:00W	30UXC5416772695	NN30-12	A	ADM1		UK	I6				N		Milton Keynes		BOROUGHOFMILTONKEYNES	Borough of Milton Keynes	Borough of Milton Keynes	MILTONKEYNES BOROUGHOF	Milton Keynes, Borough of	Milton Keynes, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077616	14122563	55	-1.666667	55:00:00N	1:40:00W	30UWF8528995604	NN30-03	A	ADM1		UK	I7				N				NEWCASTLEUPONTYNE	Newcastle upon Tyne	Newcastle upon Tyne	NEWCASTLEUPONTYNE	Newcastle upon Tyne	Newcastle upon Tyne		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077616	6086741	55	-1.666667	55:00:00N	1:40:00W	30UWF8528995604	NN30-03	A	ADM1		UK	I7				N		Newcastle upon Tyne		CITYANDBOROUGHOFNEWCASTLEUPONTYNE	City and Borough of Newcastle upon Tyne	City and Borough of Newcastle upon Tyne	NEWCASTLEUPONTYNE CITYANDBOROUGHOF	Newcastle upon Tyne, City and Borough of	Newcastle upon Tyne, City and Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604000	6086867	51.527422	.036575	51:31:39N	0:02:12E	31UBT9444512642	NM31-01	A	ADM1		UK	I8				N		Newham		LONDONBOROUGHOFNEWHAM	London Borough of Newham	London Borough of Newham	NEWHAM LONDONBOROUGHOF	Newham, London Borough of	Newham, London Borough of		2010-08-30	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604000	-3580744	51.527422	.036575	51:31:39N	0:02:12E	31UBT9444512642	NM31-01	A	ADM1		UK	I8				N				NEWHAM	Newham	Newham	NEWHAM	Newham	Newham		2010-08-30	1,2,3,4,5,6,7	1			2013-02-25		
1	-2604184	6086864	52.666667	1	52:40:00N	1:00:00E	31UCU6475537068	NN31-10	A	ADM1		UK	I9				N		Norfolk		COUNTYOFNORFOLK	County of Norfolk	County of Norfolk	NORFOLK COUNTYOF	Norfolk, County of	Norfolk, County of		2004-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604184	-3580980	52.666667	1	52:40:00N	1:00:00E	31UCU6475537068	NN31-10	A	ADM1		UK	I9				N				NORFOLK	Norfolk	Norfolk	NORFOLK	Norfolk	Norfolk		2004-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	-2604210	6086862	52.315972	-.848108	52:18:57N	0:50:53W	30UXC4667898363	NN30-12	A	ADM1		UK	J1				V				NORTHAMPTON	Northampton	Northampton	NORTHAMPTON	Northampton	Northampton		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2604210	-3581018	52.315972	-.848108	52:18:57N	0:50:53W	30UXC4667898363	NN30-12	A	ADM1		UK	J1				V				NORTHANTS	Northants	Northants	NORTHANTS	Northants	Northants		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2604210	6086863	52.315972	-.848108	52:18:57N	0:50:53W	30UXC4667898363	NN30-12	A	ADM1		UK	J1				N		Northamptonshire		COUNTYOFNORTHAMPTONSHIRE	County of Northamptonshire	County of Northamptonshire	NORTHAMPTONSHIRE COUNTYOF	Northamptonshire, County of	Northamptonshire, County of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604210	-3581017	52.315972	-.848108	52:18:57N	0:50:53W	30UXC4667898363	NN30-12	A	ADM1		UK	J1				N				NORTHAMPTONSHIRE	Northamptonshire	Northamptonshire	NORTHAMPTONSHIRE	Northamptonshire	Northamptonshire		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077617	14122564	53.533333	-.083333	53:32:00N	0:05:00W	30UXE9329435560	NN30-09	A	ADM1		UK	J2				N				NORTHEASTLINCOLNSHIRE	North East Lincolnshire	North East Lincolnshire	NORTHEASTLINCOLNSHIRE	North East Lincolnshire	North East Lincolnshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077617	6086742	53.533333	-.083333	53:32:00N	0:05:00W	30UXE9329435560	NN30-09	A	ADM1		UK	J2				N		North East Lincolnshire		DISTRICTOFNORTHEASTLINCOLNSHIRE	District of North East Lincolnshire	District of North East Lincolnshire	NORTHEASTLINCOLNSHIRE DISTRICTOF	North East Lincolnshire, District of	North East Lincolnshire, District of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077618	14122565	53.583333	-.5	53:35:00N	0:30:00W	30UXE6549040071	NN30-09	A	ADM1		UK	J3				N				NORTHLINCOLNSHIRE	North Lincolnshire	North Lincolnshire	NORTHLINCOLNSHIRE	North Lincolnshire	North Lincolnshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077618	6086743	53.583333	-.5	53:35:00N	0:30:00W	30UXE6549040071	NN30-09	A	ADM1		UK	J3				N		North Lincolnshire		DISTRICTOFNORTHLINCOLNSHIRE	District of North Lincolnshire	District of North Lincolnshire	NORTHLINCOLNSHIRE DISTRICTOF	North Lincolnshire, District of	North Lincolnshire, District of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077619	6086744	51.333333	-2.833333	51:20:00N	2:50:00W	30UWB1161186907	NM30-02	A	ADM1		UK	J4				N		North Somerset		DISTRICTOFNORTHSOMERSET	District of North Somerset	District of North Somerset	NORTHSOMERSET DISTRICTOF	North Somerset, District of	North Somerset, District of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077619	14122566	51.333333	-2.833333	51:20:00N	2:50:00W	30UWB1161186907	NM30-02	A	ADM1		UK	J4				N				NORTHSOMERSET	North Somerset	North Somerset	NORTHSOMERSET	North Somerset	North Somerset		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	-2604401	-3581221	55.033333	-1.5	55:02:00N	1:30:00W	30UWF9586999529	NN30-03	A	ADM1		UK	J5				V				NORTHTYNESIDEDISTRICT	North Tyneside District	North Tyneside District	NORTHTYNESIDEDISTRICT	North Tyneside District	North Tyneside District		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2604401	14122567	55.033333	-1.5	55:02:00N	1:30:00W	30UWF9586999529	NN30-03	A	ADM1		UK	J5				N				NORTHTYNESIDE	North Tyneside	North Tyneside	NORTHTYNESIDE	North Tyneside	North Tyneside		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	-2604401	6086860	55.033333	-1.5	55:02:00N	1:30:00W	30UWF9586999529	NN30-03	A	ADM1		UK	J5				N		North Tyneside		BOROUGHOFNORTHTYNESIDE	Borough of North Tyneside	Borough of North Tyneside	NORTHTYNESIDE BOROUGHOF	North Tyneside, Borough of	North Tyneside, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604404	6086859	55.25	-2	55:15:00N	2:00:00W	30UWG6356923068	NN30-03	A	ADM1		UK	J6				N		Northumberland		COUNTYOFNORTHUMBERLAND	County of Northumberland	County of Northumberland	NORTHUMBERLAND COUNTYOF	Northumberland, County of	Northumberland, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604404	-3581224	55.25	-2	55:15:00N	2:00:00W	30UWG6356923068	NN30-03	A	ADM1		UK	J6				N				NORTHUMBERLAND	Northumberland	Northumberland	NORTHUMBERLAND	Northumberland	Northumberland		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	-2604430	6086858	54.166667	-1.5	54:10:00N	1:30:00W	30UWF9792803105	NN30-06	A	ADM1		UK	J7				N		North Yorkshire		COUNTYOFNORTHYORKSHIRE	County of North Yorkshire	County of North Yorkshire	NORTHYORKSHIRE COUNTYOF	North Yorkshire, County of	North Yorkshire, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604430	-3581252	54.166667	-1.5	54:10:00N	1:30:00W	30UWF9792803105	NN30-06	A	ADM1		UK	J7				N				NORTHYORKSHIRE	North Yorkshire	North Yorkshire	NORTHYORKSHIRE	North Yorkshire	North Yorkshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077620	14122568	52.964593	-1.178576	52:57:53N	1:10:43W	30UXD2233169884	NN30-12	A	ADM1		UK	J8				N				NOTTINGHAM	Nottingham	Nottingham	NOTTINGHAM	Nottingham	Nottingham		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077620	6086745	52.964593	-1.178576	52:57:53N	1:10:43W	30UXD2233169884	NN30-12	A	ADM1		UK	J8				N		Nottingham		CITYOFNOTTINGHAM	City of Nottingham	City of Nottingham	NOTTINGHAM CITYOF	Nottingham, City of	Nottingham, City of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604470	-3581305	53.166667	-1	53:10:00N	1:00:00W	30UXD3369692679	NN30-09	A	ADM1		UK	J9				V				NOTTS	Notts	Notts	NOTTS	Notts	Notts		2001-09-20	1,2,3,4,5,6,7				1993-09-01		
1	-2604470	6086857	53.166667	-1	53:10:00N	1:00:00W	30UXD3369692679	NN30-09	A	ADM1		UK	J9				N		Nottinghamshire		COUNTYOFNOTTINGHAMSHIRE	County of Nottinghamshire	County of Nottinghamshire	NOTTINGHAMSHIRE COUNTYOF	Nottinghamshire, County of	Nottinghamshire, County of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604470	-3581302	53.166667	-1	53:10:00N	1:00:00W	30UXD3369692679	NN30-09	A	ADM1		UK	J9				N				NOTTINGHAMSHIRE	Nottinghamshire	Nottinghamshire	NOTTINGHAMSHIRE	Nottinghamshire	Nottinghamshire		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077621	14122569	53.559411	-2.055675	53:33:34N	2:03:20W	30UWE6255134918	NN30-08	A	ADM1		UK	K1				N				OLDHAM	Oldham	Oldham	OLDHAM	Oldham	Oldham		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077621	6086746	53.559411	-2.055675	53:33:34N	2:03:20W	30UWE6255134918	NN30-08	A	ADM1		UK	K1				N		Oldham		BOROUGHOFOLDHAM	Borough of Oldham	Borough of Oldham	OLDHAM BOROUGHOF	Oldham, Borough of	Oldham, Borough of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604914	-3581855	51.782296	-1.314047	51:46:56N	1:18:51W	30UXC1629838170	NM30-03	A	ADM1		UK	K2				V				OXON	Oxon	Oxon	OXON	Oxon	Oxon		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2604914	6086852	51.782296	-1.314047	51:46:56N	1:18:51W	30UXC1629838170	NM30-03	A	ADM1		UK	K2				V				OXFORD	Oxford	Oxford	OXFORD	Oxford	Oxford		2010-08-31	1,2,3,4,5,6,7				1993-09-01		
1	-2604914	6086853	51.782296	-1.314047	51:46:56N	1:18:51W	30UXC1629838170	NM30-03	A	ADM1		UK	K2				N		Oxfordshire		COUNTYOFOXFORDSHIRE	County of Oxfordshire	County of Oxfordshire	OXFORDSHIRE COUNTYOF	Oxfordshire, County of	Oxfordshire, County of		2010-08-31	1,2,3,4,5,6,7	2			1993-09-01		
1	-2604914	-3581848	51.782296	-1.314047	51:46:56N	1:18:51W	30UXC1629838170	NM30-03	A	ADM1		UK	K2				N				OXFORDSHIRE	Oxfordshire	Oxfordshire	OXFORDSHIRE	Oxfordshire	Oxfordshire		2010-08-31	1,2,3,4,5,6,7	1			2013-02-25		
1	6077622	14122570	52.583333	-.25	52:35:00N	0:15:00W	30UXD8630729474	NN30-12	A	ADM1		UK	K3				N				PETERBOROUGH	Peterborough	Peterborough	PETERBOROUGH	Peterborough	Peterborough		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077622	6086747	52.583333	-.25	52:35:00N	0:15:00W	30UXD8630729474	NN30-12	A	ADM1		UK	K3				N		Peterborough		CITYOFPETERBOROUGH	City of Peterborough	City of Peterborough	PETERBOROUGH CITYOF	Peterborough, City of	Peterborough, City of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077623	14122571	50.383333	-4.133333	50:23:00N	4:08:00W	30UVA1942681867	NM30-04	A	ADM1		UK	K4				N				PLYMOUTH	Plymouth	Plymouth	PLYMOUTH	Plymouth	Plymouth		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077623	6086748	50.383333	-4.133333	50:23:00N	4:08:00W	30UVA1942681867	NM30-04	A	ADM1		UK	K4				N		Plymouth		CITYOFPLYMOUTH	City of Plymouth	City of Plymouth	PLYMOUTH CITYOF	Plymouth, City of	Plymouth, City of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077624	14122572	50.733333	-1.966667	50:44:00N	1:58:00W	30UWB7292320680	NM30-06	A	ADM1		UK	K5				N				POOLE	Poole	Poole	POOLE	Poole	Poole		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077624	6086749	50.733333	-1.966667	50:44:00N	1:58:00W	30UWB7292320680	NM30-06	A	ADM1		UK	K5				N		Poole		BOROUGHOFPOOLE	Borough of Poole	Borough of Poole	POOLE BOROUGHOF	Poole, Borough of	Poole, Borough of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077625	14122573	50.8	-1.066667	50:48:00N	1:04:00W	30UXB3623829366	NM30-06	A	ADM1		UK	K6				N				PORTSMOUTH	Portsmouth	Portsmouth	PORTSMOUTH	Portsmouth	Portsmouth		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
1	6077625	6086750	50.8	-1.066667	50:48:00N	1:04:00W	30UXB3623829366	NM30-06	A	ADM1		UK	K6				N		Portsmouth		CITYOFPORTSMOUTH	City of Portsmouth	City of Portsmouth	PORTSMOUTH CITYOF	Portsmouth, City of	Portsmouth, City of		2001-09-20	1,2,3,4,5,6,7	2			1993-09-01		
1	6077626	14122574	51.45	-.966667	51:27:00N	0:58:00W	30UXC4128701830	NM30-03	A	ADM1		UK	K7				N				READING	Reading	Reading	READING	Reading	Reading		2001-09-20	1,2,3,4,5,6,7	1			2013-02-25		
